FR-Run	FR-Par	FR-Lez	CN-Lia	CN-Bei	FR-Cor	ES-Bar	DE-Jen	DE-Dos	JP-Tok	JP-Sap	CN-Shi	US-Wis	US-Wat	CN-Nin	US-Sok	US-Sdi	US-Nca	US-Haw	US-Col	BR-Pal	IT-Tre	US-CAOx	US-WIOr	JP-Hok	DE-Jen2	JP-Kan	FR-Lez2	IT-Tre2
0.002546761383876451	0.0034123295645610654	0.003142241095832041	0.0044044349111789435	0.004290075289870766	0.0026080219152810518	0.0030052252874938103	0.0030784477720721065	0.0030548045606734082	0.005002569600275683	0.004621247511944779	0.004470410545676661	0.003502208981976219	0.003539947487280716	0.007697317516245428	0.0032344188447074296	0.0031920575445417124	0.0032921358841335588	0.0027835835863318885	0.003871548885984045	0.003421686156745675	0.003180847573597331	0.005315317370192841	0.005222732307984033	0.004583947382857785	0.005297527908259527	0.005715400794990751	0.004061798375694004	0.0033107351261972544
0.007229342793718097	0.008688852159499346	0.008468743562870449	0.009169208069689289	0.007592005883771547	0.007386338020634034	0.008594058314939444	0.008455132393870614	0.008367774754756788	0.008806594738667592	0.00943130015204797	0.008760760348081674	0.006917638957603159	0.007051341059195925	0.010587038454420173	0.0059983568076874445	0.006637419103963798	0.0068350025340937984	0.005782011927916141	0.00742427840731939	0.007238728696485968	0.008191271167650907	0.009064537547647997	0.008569785221340621	0.008465332107410989	0.010691298031201673	0.009911175858679795	0.009447654403229876	0.008308237289203707
0.005571207773605516	0.006951001078860982	0.006231334215173829	0.009081656212379148	0.00880875647546697	0.005446389935583998	0.0055406649995508915	0.0062628931620997055	0.0058736818769570395	0.009681959870693662	0.009681282922311327	0.008994155171980526	0.007271379198083053	0.0084513354736817	0.01098539870501072	0.007850877805872816	0.007953380630021979	0.00731528397717085	0.007107618787920982	0.007794039111431516	0.007599617575863671	0.005633119615053281	0.009966787038942247	0.009359781709007867	0.009279979453171945	0.009172157542408441	0.010949769548534384	0.00735799290120169	0.005616289748704917
0.006279302606026184	0.007686490930341077	0.0067458567867027305	0.009491336347688879	0.009340080883899536	0.006044318415931216	0.0065501170956588734	0.006939975462913538	0.006742293176360904	0.009936225216444964	0.010812399083740081	0.009492370714503068	0.007950818749771842	0.009386001776963068	0.012321010288567384	0.008805518802975747	0.008588802909995657	0.00776847059866402	0.008304598778318472	0.008303368813136744	0.008148882353518678	0.00643221149668145	0.01054436407313411	0.010027013823890861	0.010103753929985464	0.009888816706279668	0.011537823095756317	0.007965866957970922	0.006374569745229356
0.005385417172490364	0.00692608223059245	0.006180707217999869	0.008159103917941465	0.008172852590736109	0.005244513978337331	0.005392171424001399	0.006231195164460245	0.0056015819952113894	0.009198164380478888	0.008358607112843903	0.008351554252985933	0.006930066741090549	0.006865630311119185	0.012587783697926338	0.00631127363469183	0.006408444900339683	0.0068163915521209165	0.0056801013801372245	0.007064298726030114	0.006914928360233128	0.0057762677538523285	0.008259562514932792	0.00821512014850314	0.008516991213356303	0.008165586899336674	0.009199287978543143	0.0069421278898844085	0.005569343114568871
0.005949824012722577	0.010011754064210676	0.008210245264548936	0.012675225582578175	0.012926491744076334	0.007031115638655764	0.005834869010299054	0.00908940610947438	0.006667863897735425	0.01392395572095379	0.013212568862476588	0.01285680034163504	0.010922401401768629	0.01065498826823211	0.01940498430070802	0.00953502459700752	0.010340685480361055	0.010626272064176115	0.009137493909188698	0.011611905551874779	0.010990275077437503	0.007164714481029505	0.01225401860893821	0.011846591165603578	0.01301073895562228	0.01083978380587857	0.013193959088230277	0.009321780699572381	0.006778777954204403
0.004502159335033325	0.007169215536875885	0.006062393101374919	0.009192480422645696	0.009416475187661262	0.004896508239653175	0.00451132590597046	0.006595725311055611	0.00500828822010087	0.010439680232922344	0.009392496958648654	0.009154207833069607	0.007650402458426268	0.007593389558625339	0.015054622142575554	0.006769050419392089	0.007576448112958463	0.007587728710737378	0.006868933591300273	0.008375335076023506	0.007772382354779556	0.005423682671755632	0.009017867143261358	0.00874191858164252	0.009437225849159655	0.008095492819419214	0.00966818683321387	0.006751081393208037	0.004961261974275354
0.007157456135090829	0.012197094153714358	0.009865240874304095	0.015443456241749094	0.015475744307857446	0.008762388434874181	0.007055277374689966	0.010738519676675077	0.008285233422885497	0.01632206499926506	0.015932035339180858	0.015393236671916128	0.012714011527179414	0.012658928328611119	0.020026909240536964	0.011207258367366179	0.013292040580896933	0.012394021257543094	0.01052842803966036	0.013305979349701243	0.012818926763748755	0.008503920101818973	0.014121775433131492	0.013717986718965904	0.015909750757746876	0.012700702189556044	0.015846503691625387	0.011001958585143658	0.008128622911972493
0.005752065830862513	0.010577511490273833	0.008573327275394732	0.013448021574352919	0.013616175696526251	0.006746994429090697	0.005039664512108733	0.009122452778702664	0.0068989352333439875	0.014740504892974822	0.013281085103564941	0.013153162849367598	0.011063983847225602	0.011000159471619754	0.020039379233315033	0.01021950260511507	0.011249849284308482	0.010891987758853115	0.009341945098847382	0.01176949939839887	0.011244349484365887	0.006829201525958271	0.012610466587299163	0.012186661922534018	0.013352622162645435	0.010800637847679276	0.01361706353883712	0.009886157165199246	0.00633272921277967
0.006629587996109753	0.012012550727769099	0.009671114462894618	0.016933092279321844	0.01656418449309128	0.007870937344945044	0.005541547433431463	0.0104023630681199	0.007890568201286457	0.017923075962316227	0.016885804424294732	0.01655132161226642	0.013501433766724203	0.013086775109103421	0.022455950136588503	0.012217512659449434	0.013485878596798069	0.013398984749054271	0.01158355104327735	0.01416818606697233	0.013269093363186274	0.007626703928076788	0.014979373945337115	0.014628683055487047	0.016798343361703178	0.012492191890927661	0.016817301052990577	0.011191868119663391	0.007219659596602778
0.006439895426378731	0.011818863507042884	0.009633981212209472	0.014974617643514382	0.014587284513902203	0.00697625649768523	0.0060726920367150964	0.010540725355308705	0.007651880175446462	0.016300095086991342	0.015162188602433598	0.015019593902284486	0.012866325516162206	0.01226909269246602	0.020524770295341117	0.011347520576634521	0.012262681152367427	0.01271199355833687	0.010198488016740476	0.013366602211309513	0.012445497298810079	0.007334967669941277	0.013918283194106786	0.014040108182516173	0.015194451717446938	0.012183268890925131	0.015127057732007444	0.011210622581563898	0.007219259558610417
0.004936359900841808	0.010030446331593758	0.008062242906004444	0.013395610220990234	0.013172838167330274	0.0059408906394730196	0.005531001417408672	0.00895863431374603	0.00669630173556344	0.014217378962434673	0.01323605193388044	0.012913607290317704	0.01108017464307223	0.011375045380998771	0.01889480405819722	0.010709733869487646	0.010604435006329368	0.01075889620338394	0.008553992629757274	0.0114527833019944	0.010835014439907998	0.00645668764592328	0.012554282349990654	0.012207612078322064	0.013011212083518475	0.010476112943273273	0.013148353609971127	0.00972065746393962	0.006703574464403946
0.00508199571982503	0.010680976537873301	0.009456815574107805	0.013602417672674236	0.013483795294729014	0.007042163227885183	0.007648410724074476	0.00999404561370863	0.00895019367779778	0.014656704367285032	0.01342834554234875	0.013822537777598266	0.011498857831934649	0.01138722920417256	0.019364251948841532	0.011039201318459336	0.010956111176288887	0.01107773138416401	0.008836258210990938	0.012048494074631093	0.011298892133271912	0.00816139866593184	0.012888872564054462	0.012471615323651094	0.013451601786982558	0.011389004572063132	0.013821986026854353	0.010661861140515181	0.008579779655389806
0.002909556285046574	0.0037098058060492352	0.0034163445699730596	0.0050001654852666255	0.004522671120928501	0.002477818148377241	0.003715555903168754	0.003306813949025541	0.0037190628904039892	0.005367559591237139	0.005395310975864818	0.004987002629979856	0.004024688298752715	0.004690649642035295	0.007526934745505409	0.004281107392062483	0.003985244316511365	0.003843459397289676	0.0030489776359013472	0.004480787684046393	0.004079748462294814	0.0034738226377010375	0.006205037902104423	0.006169919914809827	0.005434559141934336	0.006273884209808903	0.007128720335251966	0.005031297963550967	0.003630450535596083
0.0027947178611722316	0.0036608763710619893	0.003218519674330453	0.004733928189040975	0.004521068282052833	0.0020819512825470824	0.003189534460647812	0.003142892473766082	0.0035254208431548576	0.00542458715721287	0.00548761777559453	0.00504659612475555	0.0037784556794268754	0.004532730276558546	0.008680313447821624	0.00391910816679567	0.00397429426787803	0.0036717163095889324	0.0034425182619726067	0.004204971302282328	0.0038079660162412105	0.003109299403650168	0.005968607795857131	0.0055287149333219324	0.005384066251254172	0.005710611856122015	0.006864879957395372	0.0044732111557240955	0.0031250424836689766
0.0025973820298092276	0.003575051537670835	0.003253115534702456	0.004973190513906772	0.0048255994115307625	0.002350795747534908	0.002931559767717605	0.00324525731142764	0.0029019093673354384	0.005686110002877807	0.005306222845494748	0.005213570927585495	0.00421860518643308	0.0042716701817884966	0.008925423011763873	0.003817911304671162	0.0036670703663901297	0.004061975761755518	0.003251629920721332	0.004612479319576102	0.004282939041409488	0.003149344315293792	0.006040155202258092	0.005889953265544206	0.0053204176119776465	0.005820795208368858	0.006462296458766892	0.0045894455737825355	0.0030567222535905995
0.002779721178688966	0.003732650399211878	0.0032121949766759084	0.005413127245018936	0.005442840382925257	0.0025408287069933573	0.0028027395354758016	0.0033410172256437484	0.0029946022529439877	0.006128420991033675	0.005735953676503973	0.005349709880449137	0.004242590615580834	0.004271222205153171	0.008413369237386776	0.004000359156291125	0.0038147821030190873	0.0040652827962092	0.0035008035452694384	0.004628807311858207	0.004154275718152716	0.0032100133496133667	0.006211890889404689	0.006045628469891077	0.005629135411181399	0.005579988139337603	0.006950300756702092	0.004632373350878542	0.0031478208775437386
0.002101988484971362	0.0029608346571285884	0.0026670975916597596	0.004031352171585219	0.004170053310353398	0.001894885689329664	0.00224228324284293	0.0025339879199200457	0.002352936915204375	0.005094384604652721	0.004457305187759248	0.003959969993467282	0.003483966525666377	0.0034283401577565463	0.008528263860218769	0.0030893429434177234	0.003172248034414772	0.003281709542425567	0.0027360286566808535	0.0038458865795797594	0.0033797679350663196	0.0025408389748461098	0.005384768165439875	0.004998584663044161	0.004378793710713923	0.004723802410876247	0.005488396382968853	0.003668995532726098	0.0024932910307519135
0.0019545943645369267	0.0025969997168472435	0.0023519231333650153	0.0036198541043613837	0.0037898526533064665	0.0017314019989003576	0.00223238640367669	0.002248281763790409	0.0023906798580394643	0.004739431505072992	0.004081849400024732	0.0037427448258130222	0.0034743943002567084	0.003393599117930413	0.007535069096423011	0.003013674963620107	0.002517376688360075	0.0031008479962575195	0.0025119001131115163	0.003608168355624938	0.0029158490212487704	0.0024430112502987415	0.0048332854140099805	0.004748381820887661	0.004142368614422265	0.004409632973255959	0.005140512634631227	0.0031450797641117004	0.0023578048396450456
0.010193531401894971	0.015026462895938406	0.014931580537606064	0.01824873850926731	0.018274941356693254	0.011409248221030061	0.01241120525303854	0.014527619281652119	0.012185709359246951	0.019167623711708333	0.01826303715479007	0.01820318976911872	0.015069430025321396	0.014289437461726263	0.023162915922124164	0.011944178419165405	0.015240954108124845	0.015012482332230145	0.004718521740852144	0.015176354057245886	0.016448268024394624	0.012623687241047987	0.016514780061208763	0.016315563882937895	0.018569528484301365	0.015741362186320166	0.01843323942426249	0.015437940939857148	0.011663857280230268
0.008426015096658936	0.011824733377812676	0.01161512768545152	0.014345225805396176	0.014322088024124323	0.009128443177261459	0.009949522555122672	0.011529957709367511	0.010104180569817907	0.015312694653856476	0.014560958894661283	0.01419059880882631	0.01126792349274306	0.011338836023911602	0.018650227237580037	0.009666271599547405	0.011400741837477637	0.011315423841138655	0.004111934992452725	0.011567291007720372	0.012483553861630988	0.010129841925930189	0.012962565528943044	0.012423289374287575	0.014599177896289972	0.012447886707788597	0.01444131140622549	0.012122881909943156	0.009389823623505877
0.010482331658437316	0.01340453500929295	0.013254404501343733	0.016554786320365677	0.016171962497311673	0.010558403630695429	0.011329277961380156	0.01318316873208928	0.011589102365197649	0.017485817366078092	0.01636888899837359	0.01611794971219759	0.01305581420534837	0.012737346746461181	0.021634507991433002	0.010614833798666996	0.013635412030893301	0.013029068673794572	0.004527463090897464	0.013347498180968875	0.014040018219622374	0.011332316094592829	0.014601189795801826	0.014380099621699019	0.016096111567150725	0.014086985520916898	0.01656295013778495	0.013723348742425723	0.010949263764449019
0.009517228042120893	0.012451083775323571	0.012372836937973858	0.015398858157099123	0.01543900120836477	0.00976918419624082	0.010298133719003646	0.012287963441803556	0.010918968284557972	0.016162392679971157	0.015438905959742451	0.015278883968152412	0.012708741220190377	0.012642313326162766	0.0208401237008243	0.01064004689932723	0.012960914044730425	0.01276591681823853	0.002302250144968322	0.013048696645773437	0.013391608084669689	0.01036211708894633	0.014019057911627471	0.014125680669702583	0.01524501681945988	0.013187416106818554	0.015349572964236361	0.012927548638793324	0.010524256168081872
0.012679154553971471	0.017135239058293422	0.0168514156258397	0.020451576311912256	0.020139948656241066	0.01311895966195634	0.013798311128453698	0.016926684518723666	0.015890780460867705	0.021366691691023683	0.020197031604102886	0.019966855545945603	0.01648136950725974	0.015889520807048453	0.026356264778227858	0.01329597363503867	0.016956756956797624	0.016827941086810676	0.002644700987444598	0.01706589598260157	0.017681935758175168	0.013660936711897014	0.017384417754692745	0.01751041614892935	0.020306653208332064	0.01717444777019723	0.020362090326444683	0.017274532861478717	0.013956206439242636
0.013681600903185898	0.018250303461602165	0.01760164665329976	0.02162845983298418	0.0214289893630789	0.013722860455683626	0.014375121543613591	0.0179131127158912	0.01691706904847879	0.02218247351831852	0.022064756310090906	0.02158438775916159	0.017899957592711742	0.01771009080422417	0.025888547921400558	0.014383394153939659	0.017551747672750972	0.01784333094795044	0.002825868720246172	0.01833964204916203	0.01888223453958859	0.014736627197104986	0.018873367710074706	0.019055317090207337	0.021193550930002747	0.01790187523612381	0.021623228054857325	0.01806394507844823	0.015008932711852004
0.01018660315994945	0.013202079387770696	0.012961807583166712	0.016001478805161153	0.015668855228387398	0.010434951114249729	0.011013512879090989	0.013248378824955226	0.012681950272499345	0.017056689078780867	0.01589697109063018	0.016019978477336654	0.012699054753872863	0.012969187372859936	0.02105969960793664	0.011276135906937677	0.0131153401595794	0.013128938744659384	0.002486783946268274	0.013632699813601911	0.013884051902852518	0.011112670190218232	0.014448108084882897	0.013982633906603117	0.015781106239204905	0.013644645606815022	0.015827737436508563	0.013108721710870607	0.01138010004214095
0.009615012009476736	0.012538042422175027	0.012683689530412209	0.01578521770532225	0.015395854138938235	0.009990000604604796	0.010666375726500919	0.012507832692700492	0.012673410522816422	0.016979321282430297	0.016188886608477164	0.015972510475813072	0.013278965371785295	0.012654613449987546	0.021760190982894966	0.01035463824491219	0.01298798712681266	0.01321684822471283	0.0027190191664362754	0.013687884179547194	0.013679535546880589	0.010749738739850237	0.01424726706962736	0.014201485924341754	0.015740504567987795	0.012776494471030877	0.015986065314635076	0.012787805647889231	0.010869845752407957
0.010572597330015199	0.013789725803937846	0.013987013398544083	0.017289453894686238	0.017371980953530337	0.010971618577969088	0.011583633424105334	0.013802187364077961	0.014059493891234086	0.018587295798831113	0.016787271113649936	0.01708211531760674	0.014154055073552229	0.013836599736311643	0.023980087138510388	0.010765959149941657	0.014370513229509125	0.014349195000762259	0.0026909179326353545	0.014970052263888962	0.015198518349942179	0.011839192175285545	0.015344978167941887	0.015313731983545882	0.01719775221896124	0.013688551673184949	0.01732859570881883	0.013783250966304648	0.01196779102298775
0.013347728194742184	0.016352184486948473	0.016159310778322965	0.020325569254230378	0.020406203860015053	0.01292932462932193	0.013696915329833083	0.016371350338868475	0.01624676294971731	0.021712379816586195	0.020830383131544672	0.020602772143927396	0.016829381968690316	0.01640536990777316	0.02603008632164368	0.013287602684310694	0.01683466116006769	0.01624922842416722	0.0043075193883819534	0.017325711792491358	0.017236130484711128	0.013335820738114613	0.017812645120143435	0.017922927252838255	0.0201097651838991	0.01652484883050566	0.020317505469944222	0.01582267581294505	0.013582002497912781
0.013916251870208758	0.016156299448496142	0.016352679361106945	0.019178711333800617	0.019067321079827504	0.012886230052490196	0.013629329314206894	0.015971124354431272	0.015909290927349634	0.019969685207095994	0.019017750840022805	0.019024417383073942	0.015816859966038415	0.01547605253774118	0.02355307286211851	0.01291632319912568	0.016792767240919798	0.015469820674126273	0.004073229328820044	0.01616591117947443	0.01564004103393899	0.013603104203566833	0.017079895154819405	0.017096962317691495	0.019418586252007958	0.016803586737731805	0.01942741332222105	0.015964255957067453	0.013810988652276836
0.00958637987022903	0.011168269486491697	0.01083358582606326	0.013252005015770844	0.013228431259562507	0.009039259373239709	0.009220217101555125	0.010913139320150273	0.010713470559166985	0.014703555375366648	0.013433094757050033	0.013064731093875442	0.01082987222524458	0.010874289006496132	0.01978562583691359	0.009445300645434218	0.010840898597296698	0.010585292694921497	0.004585993610255672	0.011237985686914162	0.01076937606143053	0.009762483561900325	0.012154272836955674	0.011905479356633254	0.013367793917982177	0.0117961259373452	0.013360350733389755	0.011169801648844437	0.009677037818952858
0.011163264311665711	0.012936779977230672	0.012820167232579173	0.015340135647290325	0.015392317667515011	0.010720765422009627	0.010385874048797879	0.012846611407203461	0.012094068081392096	0.017059197330287025	0.015677054137943278	0.015463714991815517	0.013134317863069464	0.013263559502121998	0.022287045768308044	0.011842860567399137	0.013427474876914583	0.01285228725009744	0.006110195470625297	0.013890243857065356	0.012799047473649091	0.010752234111355393	0.014443062473905805	0.014611048834854954	0.01543284685941555	0.01326818292710162	0.01556720014400892	0.012992705425510143	0.01105789091094246
0.017664297753733047	0.020179521069673127	0.01980084812705288	0.024704350612070086	0.024082892754789507	0.016642887808461137	0.015302514294435585	0.019647195068865784	0.01839150945160688	0.025005279467493886	0.024051754562629476	0.024357443888733305	0.020545192283600727	0.020841308288355797	0.02901327958815572	0.020099784829183436	0.021160236137389543	0.019935383118449664	0.01033645621125659	0.02099366864386316	0.02032884841292656	0.016321663928238934	0.022407494613637714	0.021799965127615506	0.024734159534790214	0.020279404598675374	0.024679952424662453	0.019963556747559556	0.016848303256974475
0.01560169840841698	0.018011978562696103	0.01751642076850388	0.021349426711288373	0.021214766699190726	0.015440360964220962	0.014550868361884853	0.0178243470084518	0.016826008956758867	0.022630207472243438	0.021471502245002532	0.021025690582021996	0.01775862655401836	0.018336462848598866	0.025807993856392476	0.016775727656630032	0.018606238733618944	0.017099184242538052	0.008302942274203811	0.018186094997938745	0.018043814882726546	0.015472088409587213	0.01920585963658312	0.019052425909789	0.021314602519321692	0.01830814317108765	0.021692482113597724	0.017855110474556117	0.015611309746848939
0.013302614256925097	0.015882084374659773	0.01558478450549747	0.01904361823272932	0.01891837975113916	0.01316063499772372	0.012404947746530946	0.015408852839548962	0.014032351430983749	0.01986032493649753	0.018825876255180857	0.019272675858194897	0.01618897541620105	0.016033737210520177	0.02403035079534964	0.013498451528939272	0.016552042501865444	0.015561817352721772	0.007423667074518683	0.0165033973052913	0.0163454699006045	0.012960867116559504	0.0171688519557049	0.017177354128696174	0.018696437683578426	0.015966911963551253	0.01906054619694707	0.015665320968357904	0.013335947837777595
0.013955940284934819	0.01598422825482701	0.016024936396616285	0.02016036287399544	0.01930435564801723	0.01323128980485529	0.012254430942526375	0.01566240734881779	0.014758627687152148	0.020872661404891704	0.019898744791426646	0.019926872751552013	0.015901495576473197	0.016261557555858907	0.024609255590415175	0.014039941068433471	0.01687604376950712	0.015040175167608801	0.007796588222154491	0.016401480252044465	0.01643108148896322	0.013532962581914337	0.017343332176667222	0.017205939800621774	0.01993610265034376	0.016637541578120748	0.02005337952002312	0.01590764814786705	0.013314013677552127
0.014286369258797909	0.01634784274719681	0.01595810411139125	0.019604009980382888	0.019480969972666004	0.013532704054863127	0.012870603462794396	0.016166032670619272	0.015315039821110338	0.02063274696783735	0.019220362027742608	0.019656338066054387	0.016243724372497513	0.01609294936257976	0.024495009052655326	0.014103781281886024	0.01706191740227919	0.015790316213861493	0.007521523321249684	0.01682205244477893	0.01617895400797639	0.014110340019045457	0.017262736087207024	0.01796412613971371	0.019629849272120452	0.0166766639859377	0.019899174761693787	0.016269210916163575	0.013805775324765361
0.01317184464842818	0.014503166184509007	0.014253356741072313	0.01695595213683236	0.01700327874414356	0.012381194660051154	0.011930971641871667	0.014415806516308147	0.013556484890435788	0.018138426683218117	0.01722341684152044	0.017095549237956836	0.014634613726508223	0.014290974224429464	0.021682365476435386	0.012753301070479372	0.013836242127601662	0.01393207566722551	0.00779217467570519	0.014994535824054396	0.014619816587006083	0.012764749916321089	0.015058070714856564	0.015649093117753202	0.017038025897757297	0.01569232104927706	0.01725239930217216	0.014678519375533735	0.01257199025513812
0.01684317498776507	0.017923202587950327	0.017554283712798525	0.022286912430724014	0.022038322692925827	0.014723986181357297	0.015002392681673762	0.018146625107626917	0.017139183473400574	0.023424676494675258	0.022500357077196723	0.022464187830088002	0.018717028892311582	0.017785285391893085	0.026693159331986977	0.015201389616474888	0.018264225188792244	0.01749586225548127	0.01042984872129395	0.018749447516180597	0.018599750536968464	0.015401974448275972	0.018899073802148017	0.020157129498323535	0.022568740745826862	0.018800601029970675	0.022517003470024253	0.01785154729261259	0.015368566507242927
0.014489937861032181	0.01568990145843096	0.015709084631020834	0.01941162591081113	0.019429393205591224	0.013649727257871752	0.013553800299059546	0.015816067759446484	0.01498576099710034	0.02049314061028357	0.019227305240680028	0.019331316335574462	0.0162270157462102	0.015336050525679256	0.024026240492929816	0.012753765304421816	0.015641972181861436	0.015474890470285685	0.009170207487910132	0.016302725290081845	0.01590516399062843	0.013875997131567529	0.016504104673757992	0.017554274684253017	0.019239304378502107	0.016804460618716915	0.019703141267274744	0.015953265124157654	0.014105226182522562
0.01414620476658521	0.015535448527235565	0.015262707853472775	0.019243094649331844	0.01882463365454244	0.013493402492921152	0.013089993412163553	0.015715137633589393	0.014463518701765569	0.019829078442193455	0.01859569342556985	0.018966814836406127	0.015561233772751667	0.01538787650686795	0.023731682917787544	0.012681436106804039	0.015329774610508802	0.014867554817576619	0.008737796481602066	0.0159377808337307	0.015763241773635882	0.013442930023863549	0.016068686786864215	0.016747436950854167	0.018746033183558882	0.016522638120490065	0.019020101485709696	0.015394081816446466	0.013993972753402717
